filename,product_name,artist,price,predicted_category,confidence,method,source_category,scrape_date,product_url,image_url,top1_category,top1_score,top2_category,top2_score,top3_category,top3_score
we_built_this_city_on_rock_and_wheat_funny_board_games_t-shi_78.jpg,We Built This City on Rock and Wheat Funny Board Games T-Shirt,Pixel Coated,24,Uncertain - needs review,0.2108,hybrid (image+text),Gaming,2026-07-04,https://www.teepublic.com/t-shirt/46667840-we-built-this-city-on-rock-and-wheat-funny-board-g,"https://images.teepublic.com/derived/production/designs/46667840_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Humor,0.2108,Music,0.2063,Food,0.1475
nice_move_t-shirt_79.jpg,Nice Move T-Shirt,HandsOffMyDinosaur,24,Gaming,0.5055,image only,Gaming,2026-07-04,https://www.teepublic.com/t-shirt/77827703-nice-move,"https://images.teepublic.com/derived/production/designs/77827703_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Gaming,0.5055,Humor,0.2319,Pop Culture,0.0431
the_caylus_band_merch_t-shirt_80.jpg,The Caylus Band Merch T-Shirt,emmajunbolas,24,Music,0.4073,hybrid (image+text),Gaming,2026-07-04,https://www.teepublic.com/t-shirt/81734904-the-caylus-band-merch,"https://images.teepublic.com/derived/production/designs/81734904_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Music,0.4073,Family,0.1451,Gaming,0.1260
roblox_t-shirt_81.jpg,roblox T-Shirt,Ninola Design,24,Uncertain - needs review,0.2764,image only,Gaming,2026-07-04,https://www.teepublic.com/t-shirt/10750175-roblox,"https://images.teepublic.com/derived/production/designs/10750175_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Art,0.2764,Gaming,0.1584,Nature,0.0894
the_three_kpop_hunters_sumi_e_t-shirt_82.jpg,the three kpop hunters sumi e T-Shirt,Legendary Phoenix,24,Anime,0.3806,image only,Gaming,2026-07-04,https://www.teepublic.com/t-shirt/78477626-the-three-kpop-hunters-sumi-e,"https://images.teepublic.com/derived/production/designs/78477626_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Anime,0.3806,Pop Culture,0.2157,Family,0.1787
ice_frog_t-shirt_85.jpg,Ice Frog T-Shirt,Chicken Bills,24,Pets,0.4183,hybrid (image+text),Gaming,2026-07-04,https://www.teepublic.com/t-shirt/52145659-ice-frog,"https://images.teepublic.com/derived/production/designs/52145659_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Pets,0.4183,Seasonal,0.2673,Nature,0.1061
brotherhood_tournament_vintage_t-shirt_86.jpg,Brotherhood Tournament Vintage T-Shirt,Tshirt Nation Store,24,Uncertain - needs review,0.2932,hybrid (image+text),Gaming,2026-07-04,https://www.teepublic.com/t-shirt/2724686-brotherhood-tournament-vintage,"https://images.teepublic.com/derived/production/designs/2724686_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.2932,Gaming,0.2140,Family,0.2128
the_final_frontier_t-shirt_87.jpg,The Final Frontier T-Shirt,RanTue,24,Pop Culture,0.4492,image only,Gaming,2026-07-04,https://www.teepublic.com/t-shirt/31182124-the-final-frontier,"https://images.teepublic.com/derived/production/designs/31182124_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Pop Culture,0.4492,Gaming,0.2630,Vintage,0.0656
that_girl_t-shirt_88.jpg,THAT GIRL T-Shirt,Expandable Studios,24,Pop Culture,0.3296,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/2859848-that-girl,"https://images.teepublic.com/derived/production/designs/2859848_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Pop Culture,0.3296,Vintage,0.1324,Humor,0.0814
the_ghost_and_mr_chicken_t-shirt_89.jpg,The Ghost and Mr. Chicken T-Shirt,Screen Fiend Merch,24,Vintage,0.3852,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/15579191-the-ghost-and-mr-chicken,"https://images.teepublic.com/derived/production/designs/15579191_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.3852,Food,0.1042,Pop Culture,0.0846
gus_polinski_and_the_kenosha_kickers_t-shirt_91.jpg,Gus Polinski and the Kenosha Kickers T-Shirt,Alema Art,24,Vintage,0.3304,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/27910206-gus-polinski-and-the-kenosha-kickers,"https://images.teepublic.com/derived/production/designs/27910206_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.3304,Food,0.1591,Sports,0.1373
rebel_blueprint_t-shirt_92.jpg,Rebel Blueprint T-Shirt,Drsimonbutler's Tee Surgery,24,Pop Culture,0.4783,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/57692665-rebel-blueprint,"https://images.teepublic.com/derived/production/designs/57692665_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Pop Culture,0.4783,Professions,0.0745,Spiritual,0.0744
shin_godzilla_t-shirt_93.jpg,Shin Godzilla T-Shirt,MPSTO,24,Anime,0.6769,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/5090103-shin-godzilla,"https://images.teepublic.com/derived/production/designs/5090103_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Anime,0.6769,Nature,0.0616,Gaming,0.0541
watchmen_smiley_t-shirt_94.jpg,Watchmen Smiley T-Shirt,Nikita Abakumov,24,Uncertain - needs review,0.2726,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/22412452-watchmen-smiley,"https://images.teepublic.com/derived/production/designs/22412452_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Humor,0.2726,Spiritual,0.2038,Seasonal,0.1047
visit_arrakis_-_vintage_distressed_surf_-_dune_-_sci_fi_t-sh_95.jpg,Visit Arrakis - Vintage Distressed Surf - Dune - Sci Fi T-Shirt,Nemons,24,Uncertain - needs review,0.2565,hybrid (image+text),Movies,2026-07-04,https://www.teepublic.com/t-shirt/4742645-visit-arrakis-vintage-distressed-surf-dune-sci-fi,"https://images.teepublic.com/derived/production/designs/4742645_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.2565,Pop Culture,0.2194,Animals,0.1465
hulkamania_yellow_retro_vintage_t-shirt_96.jpg,Hulkamania Yellow Retro Vintage T-Shirt,albert_1783,24,Vintage,0.4147,hybrid (image+text),Movies,2026-07-04,https://www.teepublic.com/t-shirt/39006536-hulkamania-yellow-retro-vintage,"https://images.teepublic.com/derived/production/designs/39006536_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.4147,Humor,0.1406,Pop Culture,0.1002
goose_helmet_t-shirt_97.jpg,Goose Helmet T-Shirt,MBK,24,Sports,0.6613,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/2343763-goose-helmet,"https://images.teepublic.com/derived/production/designs/2343763_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.6613,Gaming,0.1104,Pop Culture,0.0409
sing_cuckoo_t-shirt_100.jpg,Sing Cuckoo! T-Shirt,SlipperyJack,24,Spiritual,0.4890,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/5160001-sing-cuckoo,"https://images.teepublic.com/derived/production/designs/5160001_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Spiritual,0.4890,Family,0.1738,Art,0.0672
groovy_t-shirt_101.jpg,Groovy T-Shirt,MarianoSan83,24,Pop Culture,0.4660,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/10160293-groovy,"https://images.teepublic.com/derived/production/designs/10160293_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Pop Culture,0.4660,Gaming,0.1331,Professions,0.1160
scream_vi_t-shirt_102.jpg,Scream VI T-Shirt,AMON Tees,24,Uncertain - needs review,0.2059,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/39417462-scream-vi,"https://images.teepublic.com/derived/production/designs/39417462_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Gaming,0.2059,Art,0.1340,Anime,0.1242
got_murder_call_captain_spaulding_t-shirt_103.jpg,Got Murder Call Captain Spaulding! T-Shirt,Iron Astronaut,24,Food,0.7027,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/58585503-got-murder-call-captain-spaulding,"https://images.teepublic.com/derived/production/designs/58585503_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Food,0.7027,Pop Culture,0.1295,Vintage,0.0638
bohemian_power_t-shirt_104.jpg,Bohemian Power T-Shirt,Angel_Rotten,24,Family,0.6275,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/4429264-bohemian-power,"https://images.teepublic.com/derived/production/designs/4429264_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Family,0.6275,Gaming,0.2731,Pop Culture,0.0244
shark_tales_shrimp_quote_t-shirt_105.jpg,Shark Tales Shrimp Quote T-Shirt,ArtByCassidy,24,Uncertain - needs review,0.2853,hybrid (image+text),Movies,2026-07-04,https://www.teepublic.com/t-shirt/44073149-shark-tales-shrimp-quote,"https://images.teepublic.com/derived/production/designs/44073149_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Humor,0.2853,Food,0.2077,Animals,0.2076
monster_emotions_t-shirt_106.jpg,Monster Emotions T-Shirt,studioyumie,24,Animals,0.3012,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/5697802-monster-emotions,"https://images.teepublic.com/derived/production/designs/5697802_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Animals,0.3012,Humor,0.1645,Pets,0.1589
kung_pow_-_enter_the_fist_t-shirt_108.jpg,kung pow - enter the fist T-Shirt,The Nightmare Inc,24,Pop Culture,0.3276,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/87815058-kung-pow-enter-the-fist,"https://images.teepublic.com/derived/production/designs/87815058_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Pop Culture,0.3276,Gaming,0.1912,Sports,0.1155
tmnt_michaelangelo_t-shirt_109.jpg,TMNT Michaelangelo T-Shirt,Undead Wizard,24,Spiritual,0.4037,hybrid (image+text),Movies,2026-07-04,https://www.teepublic.com/t-shirt/21431844-tmnt-michaelangelo,"https://images.teepublic.com/derived/production/designs/21431844_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Spiritual,0.4037,Gaming,0.2486,Pop Culture,0.0733
ninjago_eyes_white_ninja_zane_fanart_fanmade_t-shirt_t-shirt_110.jpg,Ninjago Eyes WHITE Ninja ZANE FanArt FanMade T-Shirt T-Shirt,kaitokid,24,Art,0.4180,hybrid (image+text),Movies,2026-07-04,https://www.teepublic.com/t-shirt/35702330-ninjago-eyes-white-ninja-zane-fanart-fanmade-t-shi,"https://images.teepublic.com/derived/production/designs/35702330_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Art,0.4180,Gaming,0.1574,Professions,0.0726
tmnt_krang_t-shirt_111.jpg,TMNT Krang T-Shirt,markodjeska,24,Uncertain - needs review,0.2164,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/10901868-tmnt-krang,"https://images.teepublic.com/derived/production/designs/10901868_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Humor,0.2164,Pop Culture,0.1575,Gaming,0.1358
ray_liotta_as_henry_hill_laughing_goodfellas_funny_guy_t-shi_113.jpg,Ray Liotta as Henry Hill Laughing Goodfellas Funny Guy T-Shirt,DarkLordPug,24,Humor,0.5480,hybrid (image+text),Movies,2026-07-04,https://www.teepublic.com/t-shirt/30988196-ray-liotta-as-henry-hill-laughing-goodfellas-funny,"https://images.teepublic.com/derived/production/designs/30988196_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Humor,0.5480,Family,0.1253,Pop Culture,0.0920
aileen_wuornos_t-shirt_114.jpg,Aileen Wuornos T-Shirt,Andrejart,24,Uncertain - needs review,0.2019,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/82700634-aileen-wuornos,"https://images.teepublic.com/derived/production/designs/82700634_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Humor,0.2019,Professions,0.1839,Spiritual,0.1718
the_night_stalker_richard_ramirez_t-shirt_115.jpg,The Night Stalker Richard Ramirez T-Shirt,crimetime,24,Vintage,0.3363,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/8350795-the-night-stalker-richard-ramirez,"https://images.teepublic.com/derived/production/designs/8350795_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.3363,Lifestyle,0.3271,Art,0.0997
goonies_t-shirt_116.jpg,Goonies T-Shirt,screamousking,24,Gaming,0.4334,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/84205440-goonies,"https://images.teepublic.com/derived/production/designs/84205440_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Gaming,0.4334,Humor,0.0731,Pop Culture,0.0659
i_slapped_ouiser_boudreaux_-_steel_magnolias_t-shirt_117.jpg,I Slapped Ouiser Boudreaux - Steel Magnolias T-Shirt,Zero1M,24,Vintage,0.4357,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/77525893-i-slapped-ouiser-boudreaux-steel-magnolias,"https://images.teepublic.com/derived/production/designs/77525893_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.4357,Pop Culture,0.1962,Family,0.0822
would_be_a_lot_cooler_if_you_did_dazed_and_confused_t-shirt_118.jpg,Would Be A Lot Cooler If You Did Dazed And Confused T-Shirt,scribblejuice,24,Uncertain - needs review,0.2984,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/82324179-would-be-a-lot-cooler-if-you-did-dazed-and-confuse,"https://images.teepublic.com/derived/production/designs/82324179_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.2984,Pop Culture,0.1100,Lifestyle,0.0988
the_jet_-_sandlot_t-shirt_119.jpg,The Jet - Sandlot T-Shirt,GW ART Ilustration,24,Sports,0.7773,image only,Movies,2026-07-04,https://www.teepublic.com/t-shirt/39999907-the-jet-sandlot,"https://images.teepublic.com/derived/production/designs/39999907_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.7773,Vintage,0.1775,Pop Culture,0.0242
me_you_yo_mama_yo_cousin_too_t-shirt_120.jpg,Me You Yo Mama Yo Cousin Too T-Shirt,valentinahramov,24,Family,0.5682,image only,Music,2026-07-04,https://www.teepublic.com/t-shirt/30523683-me-you-yo-mama-yo-cousin-too,"https://images.teepublic.com/derived/production/designs/30523683_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Family,0.5682,Pop Culture,0.1480,Lifestyle,0.0927
mf_doom_mode_green_t-shirt_121.jpg,mf doom mode green T-Shirt,MATAMUCAK,24,Spiritual,0.4156,hybrid (image+text),Music,2026-07-04,https://www.teepublic.com/t-shirt/36114116-mf-doom-mode-green,"https://images.teepublic.com/derived/production/designs/36114116_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Spiritual,0.4156,Anime,0.0603,Family,0.0576
vintage_look_wu_tang_clan_t-shirt_122.jpg,Vintage look Wu Tang Clan T-Shirt,The Ginger Effect,24,Vintage,0.4790,hybrid (image+text),Music,2026-07-04,https://www.teepublic.com/t-shirt/76346239-vintage-look-wu-tang-clan,"https://images.teepublic.com/derived/production/designs/76346239_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.4790,Gaming,0.1355,Music,0.0706
pauls_boutique_t-shirt_123.jpg,Pauls Boutique T-Shirt,Moekaera,24,Lifestyle,0.3231,image only,Music,2026-07-04,https://www.teepublic.com/t-shirt/36993876-pauls-boutique,"https://images.teepublic.com/derived/production/designs/36993876_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Lifestyle,0.3231,Vintage,0.2317,Sports,0.0705
tool_band_-_gikandiono_6_t-shirt_124.jpg,Tool Band - gikandiono #6 T-Shirt,gikandiono,24,Music,0.4479,hybrid (image+text),Music,2026-07-04,https://www.teepublic.com/t-shirt/79834893-tool-band-gikandiono-6,"https://images.teepublic.com/derived/production/designs/79834893_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Music,0.4479,Spiritual,0.2653,Gaming,0.0721
legends_of_rock_guitar_retro_t-shirt_125.jpg,Legends Of Rock Guitar Retro T-Shirt,Tri's Works,24,Music,0.8213,hybrid (image+text),Music,2026-07-04,https://www.teepublic.com/t-shirt/85140636-legends-of-rock-guitar-retro,"https://images.teepublic.com/derived/production/designs/85140636_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Music,0.8213,Vintage,0.1409,Pop Culture,0.0153
rush_band_retro_t-shirt_126.jpg,Rush Band Retro T-Shirt,Structureart,24,Uncertain - needs review,0.2783,hybrid (image+text),Music,2026-07-04,https://www.teepublic.com/t-shirt/68116676-rush-band-retro,"https://images.teepublic.com/derived/production/designs/68116676_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Music,0.2783,Vintage,0.2721,Pop Culture,0.2066
money_for_nothing_t-shirt_127.jpg,Money For Nothing T-Shirt,Art And Soul,24,Music,0.8314,image only,Music,2026-07-04,https://www.teepublic.com/t-shirt/62278514-money-for-nothing,"https://images.teepublic.com/derived/production/designs/62278514_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Music,0.8314,Art,0.0313,Vintage,0.0236
diana_ross_t-shirt_128.jpg,diana ross T-Shirt,shout bay_city,24,Vintage,0.4414,image only,Music,2026-07-04,https://www.teepublic.com/t-shirt/39815619-diana-ross,"https://images.teepublic.com/derived/production/designs/39815619_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.4414,Art,0.1493,Music,0.1121
erykah_badu_-_vintage_t-shirt_129.jpg,Erykah Badu - VINTAGE T-Shirt,bengkelmarimin,24,Vintage,0.5508,hybrid (image+text),Music,2026-07-04,https://www.teepublic.com/t-shirt/37993250-erykah-badu-vintage,"https://images.teepublic.com/derived/production/designs/37993250_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.5508,Art,0.1595,Music,0.0919
sade_t-shirt_130.jpg,Sade T-Shirt,GW ART Ilustration,24,Uncertain - needs review,0.2976,image only,Music,2026-07-04,https://www.teepublic.com/t-shirt/62569584-sade,"https://images.teepublic.com/derived/production/designs/62569584_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.2976,Music,0.2346,Lifestyle,0.1236
soul_train_vintage_t-shirt_131.jpg,soul train vintage T-Shirt,fungusia,24,Spiritual,0.3102,hybrid (image+text),Music,2026-07-04,https://www.teepublic.com/t-shirt/60278127-soul-train-vintage,"https://images.teepublic.com/derived/production/designs/60278127_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Spiritual,0.3102,Vintage,0.2692,Music,0.0863
claypool_retro_shadow_vintage_t-shirt_132.jpg,Claypool Retro Shadow Vintage T-Shirt,ROBOT BOBROX,24,Vintage,0.4340,hybrid (image+text),Music,2026-07-04,https://www.teepublic.com/t-shirt/76524442-claypool-retro-shadow-vintage,"https://images.teepublic.com/derived/production/designs/76524442_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.4340,Music,0.3414,Spiritual,0.0482
spiritbox_t-shirt_133.jpg,Spiritbox T-Shirt,j.adevelyn,24,Uncertain - needs review,0.2661,image only,Music,2026-07-04,https://www.teepublic.com/t-shirt/53698338-spiritbox,"https://images.teepublic.com/derived/production/designs/53698338_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Gaming,0.2661,Professions,0.1645,Vintage,0.0920
primus_prime_t-shirt_134.jpg,Primus Prime T-Shirt,drow_inksy,24,Music,0.3591,image only,Music,2026-07-04,https://www.teepublic.com/t-shirt/63356166-primus-prime,"https://images.teepublic.com/derived/production/designs/63356166_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Music,0.3591,Vintage,0.3320,Sports,0.1550
radio_head_t-shirt_135.jpg,Radio Head T-Shirt,SamD,24,Gaming,0.4435,image only,Music,2026-07-04,https://www.teepublic.com/t-shirt/84490102-radio-head,"https://images.teepublic.com/derived/production/designs/84490102_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Gaming,0.4435,Vintage,0.2584,Music,0.0642
peaches_records_tapes_1975_t-shirt_136.jpg,Peaches Records & Tapes 1975 T-Shirt,JCD666,24,Music,0.5112,hybrid (image+text),Music,2026-07-04,https://www.teepublic.com/t-shirt/34946205-peaches-records-and-tapes-1975,"https://images.teepublic.com/derived/production/designs/34946205_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Music,0.5112,Vintage,0.3167,Seasonal,0.1408
cobra_records_t-shirt_137.jpg,Cobra Records T-Shirt,OniSide,24,Music,0.6473,hybrid (image+text),Music,2026-07-04,https://www.teepublic.com/t-shirt/23295445-cobra-records,"https://images.teepublic.com/derived/production/designs/23295445_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Music,0.6473,Vintage,0.2195,Lifestyle,0.0264
marshall_amplification_t-shirt_139.jpg,Marshall Amplification T-Shirt,Artistic Crayon,24,Music,0.3748,hybrid (image+text),Music,2026-07-04,https://www.teepublic.com/t-shirt/86174334-marshall-amplification,"https://images.teepublic.com/derived/production/designs/86174334_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Music,0.3748,Vintage,0.1470,Animals,0.1470
dolly_doll_t-shirt_140.jpg,Dolly Doll T-Shirt,harebrained,24,Uncertain - needs review,0.2158,image only,Music,2026-07-04,https://www.teepublic.com/t-shirt/54863019-dolly-doll,"https://images.teepublic.com/derived/production/designs/54863019_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Seasonal,0.2158,Family,0.1506,Pop Culture,0.0996
merle_haggard_retro_style_country_music_fan_gift_t-shirt_141.jpg,Merle Haggard / Retro Style Country Music Fan Gift T-Shirt,DankFutura,24,Uncertain - needs review,0.2760,hybrid (image+text),Music,2026-07-04,https://www.teepublic.com/t-shirt/16079448-merle-haggard-retro-style-country-music-fan-gift,"https://images.teepublic.com/derived/production/designs/16079448_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.2760,Music,0.2442,Humor,0.2108
james_hetfield_vintage_4477_t-shirt_142.jpg,"James Hetfield, Vintage ///#4477 T-Shirt",katroxdesignshopart444,24,Vintage,0.5637,hybrid (image+text),Music,2026-07-04,https://www.teepublic.com/t-shirt/59116242-james-hetfield-vintage-4477,"https://images.teepublic.com/derived/production/designs/59116242_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.5637,Family,0.0856,Lifestyle,0.0608
vintage_dinosaur_hank_williams_jr_-_bocephus_western_souther_143.jpg,Vintage Dinosaur Hank Williams Jr - Bocephus Western Southern T-Shirt,OJO_NESU_LE,24,Vintage,0.3279,hybrid (image+text),Music,2026-07-04,https://www.teepublic.com/t-shirt/83336901-vintage-dinosaur-hank-williams-jr-bocephus-western,"https://images.teepublic.com/derived/production/designs/83336901_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.3279,Animals,0.2431,Humor,0.1125
vintage_style_the_marias_t-shirt_144.jpg,Vintage Style The Marias T-Shirt,zaizika,24,Music,0.4813,hybrid (image+text),Music,2026-07-04,https://www.teepublic.com/t-shirt/83371104-vintage-style-the-marias,"https://images.teepublic.com/derived/production/designs/83371104_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Music,0.4813,Vintage,0.4457,Art,0.0189
mazzy_star_original_fan_artwork_design_t-shirt_145.jpg,Mazzy Star / Original Fan Artwork Design T-Shirt,CultOfRomance,24,Art,0.4362,hybrid (image+text),Music,2026-07-04,https://www.teepublic.com/t-shirt/19723856-mazzy-star-original-fan-artwork-design,"https://images.teepublic.com/derived/production/designs/19723856_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Art,0.4362,Vintage,0.1713,Spiritual,0.0886
silver_grey_goose_band_logo_t-shirt_146.jpg,silver grey goose band logo T-Shirt,Roach Graphic Official,24,Music,0.4654,hybrid (image+text),Music,2026-07-04,https://www.teepublic.com/t-shirt/68953157-silver-grey-goose-band-logo,"https://images.teepublic.com/derived/production/designs/68953157_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Music,0.4654,Spiritual,0.0961,Vintage,0.0929
the_wombats_t-shirt_147.jpg,THE WOMBATS T-Shirt,crenorefuih,24,Spiritual,0.4164,hybrid (image+text),Music,2026-07-04,https://www.teepublic.com/t-shirt/10749332-the-wombats,"https://images.teepublic.com/derived/production/designs/10749332_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Spiritual,0.4164,Art,0.1436,Music,0.1078
cbgb_t-shirt_148.jpg,CBGB T-Shirt,TomsTreasures,24,Vintage,0.3604,image only,Music,2026-07-04,https://www.teepublic.com/t-shirt/71227035-cbgb,"https://images.teepublic.com/derived/production/designs/71227035_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.3604,Music,0.2763,Gaming,0.0958
yellowcard_only_one_t-shirt_149.jpg,Yellowcard Only One T-Shirt,nistymilania,24,Pop Culture,0.3548,image only,Music,2026-07-04,https://www.teepublic.com/t-shirt/52365740-yellowcard-only-one,"https://images.teepublic.com/derived/production/designs/52365740_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Pop Culture,0.3548,Travel,0.1124,Vintage,0.1121
stiff-little-fingers_t-shirt_150.jpg,Stiff-Little-Fingers T-Shirt,Voidynk,24,Uncertain - needs review,0.1619,image only,Music,2026-07-04,https://www.teepublic.com/t-shirt/89725473-stiff-little-fingers,"https://images.teepublic.com/derived/production/designs/89725473_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Lifestyle,0.1619,Spiritual,0.1121,Art,0.1100
afi_band_-_sutofu_1_t-shirt_151.jpg,Afi Band - sutofu #1 T-Shirt,SUTOFU,24,Music,0.4256,hybrid (image+text),Music,2026-07-04,https://www.teepublic.com/t-shirt/74125461-afi-band-sutofu-1,"https://images.teepublic.com/derived/production/designs/74125461_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Music,0.4256,Art,0.1505,Seasonal,0.0587
heart_baseball_t-shirt_152.jpg,Heart Baseball T-Shirt,TeeSky,24,Sports,0.8249,hybrid (image+text),Sports,2026-07-04,https://www.teepublic.com/t-shirt/3540483-heart-baseball,"https://images.teepublic.com/derived/production/designs/3540483_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.8249,Art,0.1349,Vintage,0.0233
ny_meh_-_white_t-shirt_153.jpg,NY Meh - White T-Shirt,Saturday Athletic Club,24,Sports,0.6873,image only,Sports,2026-07-04,https://www.teepublic.com/t-shirt/5334239-ny-meh-white,"https://images.teepublic.com/derived/production/designs/5334239_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.6873,Pop Culture,0.0520,Seasonal,0.0385
detroit_tigers_t-shirt_154.jpg,Detroit Tigers T-Shirt,Prosacco Wunsch,24,Sports,0.5408,hybrid (image+text),Sports,2026-07-04,https://www.teepublic.com/t-shirt/82764798-detroit-tigers,"https://images.teepublic.com/derived/production/designs/82764798_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Sports,0.5408,Animals,0.4095,Vintage,0.0127
san_diego_padres_vintage_logo_t-shirt_155.jpg,San diego padres vintage logo T-Shirt,Zee.stuff,24,Vintage,0.4399,hybrid (image+text),Sports,2026-07-04,https://www.teepublic.com/t-shirt/88895914-san-diego-padres-vintage-logo,"https://images.teepublic.com/derived/production/designs/88895914_0/1748016039/i_p:c_2e2e2e,s_630,q_90.jpg",Vintage,0.4399,Food,0.1510,Sports,0.0685
